TimeGenerated [Local Time],ContainerImage_s,ContainerName_s,RevisionName_s,Log_s
"1/11/2026, 오전 11:00:07",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 02:00:06 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T02:00, price=90,597.90, rsi=74.08, rsi_rt=74.08, position=0.0000, balance=4,310.20, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90597.9, 'total_equity': 4310.19846878}"
"1/11/2026, 오전 10:59:08",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:59:07 - llmtrader.live - INFO - ORDER_FILLED | symbol=BTCUSDT, orderId=11579556045, side=SELL, type=MARKET(Taker), event=EXIT, pos=+0.2330->+0.0000, pos_usd=$21,092.70->$0.00, price=90,597.80, rsi(14)=74.08, rsi_rt=73.97, pnl=+16.54, pnl_after_fee=+8.10, commission=8.4437 (rate=0.04%), reason=RSI Exit Long (64.5 -> 74.1) | {'entry_rsi': None, 'exit_rsi': None}"
"1/11/2026, 오전 10:59:06",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:59:05 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:59, price=90,597.80, rsi=74.08, rsi_rt=73.97, position=0.2330, balance=4,302.10, pnl=16.59 | {'rsi_period': 14, 'bar_close': 90597.8, 'total_equity': 4318.690164579999}"
"1/11/2026, 오전 10:58:07",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:58:05 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:58, price=90,579.50, rsi=64.45, rsi_rt=65.36, position=0.2330, balance=4,302.10, pnl=12.33 | {'rsi_period': 14, 'bar_close': 90579.5, 'total_equity': 4314.426264579998}"
"1/11/2026, 오전 10:57:06",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:57:05 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:57, price=90,574.20, rsi=61.86, rsi_rt=61.86, position=0.2330, balance=4,302.10, pnl=11.09 | {'rsi_period': 14, 'bar_close': 90574.2, 'total_equity': 4313.191364579998}"
"1/11/2026, 오전 10:56:07",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:56:05 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:56, price=90,571.30, rsi=59.84, rsi_rt=59.84, position=0.2330, balance=4,302.10, pnl=10.42 | {'rsi_period': 14, 'bar_close': 90571.3, 'total_equity': 4312.515664579999}"
"1/11/2026, 오전 10:55:06",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:55:04 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:55, price=90,569.80, rsi=58.79, rsi_rt=58.79, position=0.2330, balance=4,302.10, pnl=10.07 | {'rsi_period': 14, 'bar_close': 90569.8, 'total_equity': 4312.166164579999}"
"1/11/2026, 오전 10:54:05",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:54:04 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:54, price=90,575.20, rsi=64.53, rsi_rt=64.42, position=0.2330, balance=4,302.10, pnl=11.32 | {'rsi_period': 14, 'bar_close': 90575.2, 'total_equity': 4313.424364579998}"
"1/11/2026, 오전 10:53:04",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:53:03 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:53, price=90,575.40, rsi=64.64, rsi_rt=64.64, position=0.2330, balance=4,302.10, pnl=11.37 | {'rsi_period': 14, 'bar_close': 90575.4, 'total_equity': 4313.470964579997}"
"1/11/2026, 오전 10:52:04",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:52:02 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:52, price=90,575.40, rsi=64.64, rsi_rt=64.64, position=0.2330, balance=4,302.10, pnl=11.36 | {'rsi_period': 14, 'bar_close': 90575.4, 'total_equity': 4313.460813039999}"
"1/11/2026, 오전 10:51:03",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:51:02 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:51, price=90,575.40, rsi=64.59, rsi_rt=64.64, position=0.2330, balance=4,302.10, pnl=11.37 | {'rsi_period': 14, 'bar_close': 90575.4, 'total_equity': 4313.470964579997}"
"1/11/2026, 오전 10:50:03",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:50:02 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:50, price=90,569.50, rsi=56.95, rsi_rt=61.64, position=0.2330, balance=4,302.10, pnl=10.00 | {'rsi_period': 14, 'bar_close': 90569.5, 'total_equity': 4312.096264579998}"
"1/11/2026, 오전 10:49:03",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:49:01 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:49, price=90,558.50, rsi=54.64, rsi_rt=54.64, position=0.2330, balance=4,302.10, pnl=7.43 | {'rsi_period': 14, 'bar_close': 90558.5, 'total_equity': 4309.533264579998}"
"1/11/2026, 오전 10:48:03",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:48:01 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:48, price=90,553.80, rsi=51.30, rsi_rt=51.30, position=0.2330, balance=4,302.10, pnl=6.34 | {'rsi_period': 14, 'bar_close': 90553.8, 'total_equity': 4308.438164579999}"
"1/11/2026, 오전 10:47:02",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:47:01 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:47, price=90,553.80, rsi=51.30, rsi_rt=51.30, position=0.2330, balance=4,302.10, pnl=6.34 | {'rsi_period': 14, 'bar_close': 90553.8, 'total_equity': 4308.438164579999}"
"1/11/2026, 오전 10:46:01",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:46:00 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:45, price=90,557.30, rsi=53.85, rsi_rt=53.85, position=0.2330, balance=4,302.10, pnl=7.15 | {'rsi_period': 14, 'bar_close': 90557.3, 'total_equity': 4309.253664579999}"
"1/11/2026, 오전 10:45:01",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:44:59 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:44, price=90,557.50, rsi=54.06, rsi_rt=53.99, position=0.2330, balance=4,302.10, pnl=7.20 | {'rsi_period': 14, 'bar_close': 90557.5, 'total_equity': 4309.300264579998}"
"1/11/2026, 오전 10:44:01",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:43:59 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:43, price=90,557.60, rsi=38.74, rsi_rt=54.06, position=0.2330, balance=4,302.10, pnl=7.22 | {'rsi_period': 14, 'bar_close': 90557.6, 'total_equity': 4309.32356458}"
"1/11/2026, 오전 10:42:59",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:42:58 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:42, price=90,535.70, rsi=37.86, rsi_rt=38.74, position=0.2330, balance=4,302.10, pnl=2.12 | {'rsi_period': 14, 'bar_close': 90535.7, 'total_equity': 4304.220864579997}"
"1/11/2026, 오전 10:41:59",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:41:58 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:41, price=90,534.70, rsi=36.07, rsi_rt=37.86, position=0.2330, balance=4,302.10, pnl=1.90 | {'rsi_period': 14, 'bar_close': 90534.7, 'total_equity': 4303.9976868799995}"
"1/11/2026, 오전 10:40:58",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:40:56 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:40, price=90,532.60, rsi=36.07, rsi_rt=36.07, position=0.2330, balance=4,302.10, pnl=1.40 | {'rsi_period': 14, 'bar_close': 90532.6, 'total_equity': 4303.49856458}"
"1/11/2026, 오전 10:39:58",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:39:56 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:39, price=90,532.60, rsi=31.28, rsi_rt=36.07, position=0.2330, balance=4,302.10, pnl=1.40 | {'rsi_period': 14, 'bar_close': 90532.6, 'total_equity': 4303.49856458}"
"1/11/2026, 오전 10:38:58",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:38:55 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:38, price=90,526.70, rsi=31.20, rsi_rt=31.28, position=0.2330, balance=4,302.10, pnl=0.02 | {'rsi_period': 14, 'bar_close': 90526.7, 'total_equity': 4302.123864579998}"
"1/11/2026, 오전 10:38:07",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:38:06 - llmtrader.live - INFO - ORDER_FILLED | symbol=BTCUSDT, orderId=11579177278, side=BUY, type=MARKET(Taker), event=ENTRY, pos=+0.0000->+0.2330, pos_usd=$0.00->$21,092.70, price=90,526.60, rsi(14)=31.20, rsi_rt=31.20, commission=8.4371 (rate=0.04%), reason=Entry Long (26.9 -> 31.2) | {'entry_rsi': None, 'exit_rsi': None}"
"1/11/2026, 오전 10:37:56",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:37:55 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:37, price=90,526.60, rsi=26.87, rsi_rt=31.20, position=0.0000, balance=4,310.54, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90526.6, 'total_equity': 4310.5376437}"
"1/11/2026, 오전 10:36:56",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:36:55 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:36, price=90,521.20, rsi=29.91, rsi_rt=26.87, position=0.0000, balance=4,310.54, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90521.2, 'total_equity': 4310.5376437}"
"1/11/2026, 오전 10:35:56",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:35:54 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:35, price=90,530.20, rsi=29.67, rsi_rt=29.64, position=0.0000, balance=4,310.54, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90530.2, 'total_equity': 4310.5376437}"
"1/11/2026, 오전 10:34:56",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:34:54 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:34, price=90,530.30, rsi=29.70, rsi_rt=29.67, position=0.0000, balance=4,310.54, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90530.3, 'total_equity': 4310.5376437}"
"1/11/2026, 오전 10:34:06",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:34:05 - llmtrader.live - INFO - ORDER_FILLED | symbol=BTCUSDT, orderId=11579106258, side=BUY, type=LIMIT(Maker), event=EXIT, pos=-0.2340->+0.0000, pos_usd=$-21,179.86->$0.00, price=90,530.40, rsi(14)=29.70, rsi_rt=29.70, pnl=-4.49, pnl_after_fee=-8.08, commission=3.5850 (rate=0.02%), reason=RSI Exit Short (33.6 -> 29.7) | {'entry_rsi': None, 'exit_rsi': None}"
"1/11/2026, 오전 10:33:55",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:33:54 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:33, price=90,531.20, rsi=33.61, rsi_rt=29.94, position=-0.2340, balance=4,319.27, pnl=-4.44 | {'rsi_period': 14, 'bar_close': 90531.2, 'total_equity': 4314.8213131707425}"
"1/11/2026, 오전 10:32:54",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:32:53 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:32, price=90,542.40, rsi=35.30, rsi_rt=33.61, position=-0.2340, balance=4,319.27, pnl=-7.07 | {'rsi_period': 14, 'bar_close': 90542.4, 'total_equity': 4312.200513170743}"
"1/11/2026, 오전 10:31:55",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:31:54 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:31, price=90,546.20, rsi=38.30, rsi_rt=34.99, position=-0.2340, balance=4,319.27, pnl=-8.14 | {'rsi_period': 14, 'bar_close': 90546.2, 'total_equity': 4311.12411318}"
"1/11/2026, 오전 10:30:53",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:30:52 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:30, price=90,554.90, rsi=34.78, rsi_rt=38.24, position=-0.2340, balance=4,319.27, pnl=-9.99 | {'rsi_period': 14, 'bar_close': 90554.9, 'total_equity': 4309.275513170743}"
"1/11/2026, 오전 10:29:53",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:29:52 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:29, price=90,549.60, rsi=34.78, rsi_rt=34.78, position=-0.2340, balance=4,319.27, pnl=-8.75 | {'rsi_period': 14, 'bar_close': 90549.6, 'total_equity': 4310.51571317074}"
"1/11/2026, 오전 10:28:52",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:28:51 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:28, price=90,549.60, rsi=32.76, rsi_rt=34.78, position=-0.2340, balance=4,319.27, pnl=-8.75 | {'rsi_period': 14, 'bar_close': 90549.6, 'total_equity': 4310.51571317074}"
"1/11/2026, 오전 10:27:52",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:27:51 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:27, price=90,546.30, rsi=34.70, rsi_rt=32.76, position=-0.2340, balance=4,319.27, pnl=-7.98 | {'rsi_period': 14, 'bar_close': 90546.3, 'total_equity': 4311.2879131707405}"
"1/11/2026, 오전 10:26:52",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:26:50 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:26, price=90,552.70, rsi=39.59, rsi_rt=34.70, position=-0.2340, balance=4,319.27, pnl=-9.48 | {'rsi_period': 14, 'bar_close': 90552.7, 'total_equity': 4309.790313170742}"
"1/11/2026, 오전 10:25:52",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:25:49 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:25, price=90,569.50, rsi=39.70, rsi_rt=40.83, position=-0.2340, balance=4,319.27, pnl=-13.41 | {'rsi_period': 14, 'bar_close': 90569.5, 'total_equity': 4305.859113170742}"
"1/11/2026, 오전 10:24:50",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:24:49 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:24, price=90,567.40, rsi=40.38, rsi_rt=39.70, position=-0.2340, balance=4,319.27, pnl=-12.92 | {'rsi_period': 14, 'bar_close': 90567.4, 'total_equity': 4306.3505131707425}"
"1/11/2026, 오전 10:23:50",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:23:48 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:23, price=90,569.40, rsi=59.81, rsi_rt=40.38, position=-0.2340, balance=4,319.27, pnl=-13.38 | {'rsi_period': 14, 'bar_close': 90569.4, 'total_equity': 4305.882513170743}"
"1/11/2026, 오전 10:22:48",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:22:47 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:22, price=90,609.90, rsi=59.63, rsi_rt=59.77, position=-0.2340, balance=4,319.27, pnl=-22.86 | {'rsi_period': 14, 'bar_close': 90609.9, 'total_equity': 4296.405513170743}"
"1/11/2026, 오전 10:21:48",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:21:47 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:21, price=90,609.50, rsi=59.59, rsi_rt=59.59, position=-0.2340, balance=4,319.27, pnl=-22.88 | {'rsi_period': 14, 'bar_close': 90609.5, 'total_equity': 4296.38211318}"
"1/11/2026, 오전 10:20:47",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:20:47 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:20, price=90,602.30, rsi=54.81, rsi_rt=56.61, position=-0.2340, balance=4,319.27, pnl=-21.08 | {'rsi_period': 14, 'bar_close': 90602.3, 'total_equity': 4298.183913170741}"
"1/11/2026, 오전 10:19:47",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:19:46 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:19, price=90,582.50, rsi=54.17, rsi_rt=47.28, position=-0.2340, balance=4,319.27, pnl=-16.45 | {'rsi_period': 14, 'bar_close': 90582.5, 'total_equity': 4302.817113170741}"
"1/11/2026, 오전 10:18:47",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:18:46 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:18, price=90,595.00, rsi=46.95, rsi_rt=53.30, position=-0.2340, balance=4,319.27, pnl=-19.37 | {'rsi_period': 14, 'bar_close': 90595.0, 'total_equity': 4299.892113170741}"
"1/11/2026, 오전 10:17:46",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:17:45 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:17, price=90,582.40, rsi=46.95, rsi_rt=46.95, position=-0.2340, balance=4,319.27, pnl=-16.43 | {'rsi_period': 14, 'bar_close': 90582.4, 'total_equity': 4302.840513170743}"
"1/11/2026, 오전 10:16:47",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:16:45 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:16, price=90,582.40, rsi=50.17, rsi_rt=46.95, position=-0.2340, balance=4,319.27, pnl=-16.43 | {'rsi_period': 14, 'bar_close': 90582.4, 'total_equity': 4302.840513170743}"
"1/11/2026, 오전 10:15:46",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:15:45 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:15, price=90,589.10, rsi=50.12, rsi_rt=50.08, position=-0.2340, balance=4,319.27, pnl=-17.99 | {'rsi_period': 14, 'bar_close': 90589.1, 'total_equity': 4301.27271317074}"
"1/11/2026, 오전 10:14:46",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 01:14:45 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T01:14, price=90,582.30, rsi=50.12, rsi_rt=47.32, position=-0.2340, balance=4,319.27, pnl=-16.40 | {'rsi_period': 14, 'bar_close': 90582.3, 'total_equity': 4302.8639131707405}"
